query_id,true_best_variant,picked_variant,true_best_ms,picked_ms,regret_ms,regret_ratio,hit,model,regime
q08_p0,no_hashjoin,no_nestloop,1937.078,4359.179,2422.101,1.2503889879498917,0,elasticnet,plan_time
q08_p3,no_mergejoin,no_nestloop,3685.784,6346.003,2660.2189999999996,0.7217511932332441,0,elasticnet,plan_time
q11_p0,no_mergejoin,no_mergejoin,816.264,816.264,0.0,0.0,1,elasticnet,plan_time
q12_p4,default,no_mergejoin,2249.037,6799.636,4550.599,2.0233544401448267,0,elasticnet,plan_time
q14_p0,default,no_mergejoin,2971.513,4340.477,1368.964,0.4606959484949249,0,elasticnet,plan_time
q14_p3,no_nestloop,default,3418.002,3822.122,404.1199999999999,0.11823281554545595,0,elasticnet,plan_time
q16_p0,no_mergejoin,no_hashjoin,1724.904,2973.287,1248.3829999999998,0.7237405675910078,0,elasticnet,plan_time
q16_p2,no_mergejoin,no_hashjoin,1893.313,2627.809,734.4960000000001,0.3879421944496235,0,elasticnet,plan_time
q17_p0,no_hashjoin,no_hashjoin,1729.994,1729.994,0.0,0.0,1,elasticnet,plan_time
q19_p0,default,no_mergejoin,435.11,498.459,63.34899999999999,0.14559306841948016,0,elasticnet,plan_time
q19_p3,default,default,392.595,392.595,0.0,0.0,1,elasticnet,plan_time
q21_p0,no_nestloop,no_nestloop,9580.423,9580.423,0.0,0.0,1,elasticnet,plan_time
ds_q04_customer_topk,no_mergejoin,no_mergejoin,577.718,577.718,0.0,0.0,1,elasticnet,plan_time
ds_q09_avg_basket,no_mergejoin,no_nestloop,420.93,445.387,24.456999999999994,0.05810229729408678,0,elasticnet,plan_time
ds_q13_high_quantity,default,no_nestloop,350.115,458.559,108.44400000000002,0.3097382288676578,0,elasticnet,plan_time
ds_q18_brand_topk,default,no_nestloop,662.842,774.295,111.45299999999997,0.1681441429480932,0,elasticnet,plan_time
ds_q19_self_join,no_mergejoin,default,0.106,5.488,5.382000000000001,50.773584905660385,0,elasticnet,plan_time
q03,default,no_mergejoin,1640.223,2101.658,461.43499999999995,0.28132455160060554,0,elasticnet,plan_time
q04,default,default,1216.968,1216.968,0.0,0.0,1,elasticnet,plan_time
q11,no_mergejoin,no_hashjoin,308.811,403.337,94.52600000000001,0.3060966092529087,0,elasticnet,plan_time
q13,no_mergejoin,no_hashjoin,2595.487,23582.006,20986.519,8.085773113099776,0,elasticnet,plan_time
q16,no_mergejoin,no_hashjoin,1106.188,1383.148,276.9599999999998,0.2503733542580464,0,elasticnet,plan_time
q19,no_hashjoin,no_mergejoin,198.599,215.468,16.869,0.08494000473315566,0,elasticnet,plan_time
q21,no_nestloop,no_nestloop,10367.542,10367.542,0.0,0.0,1,elasticnet,plan_time
q01_p0,default,no_nestloop,3349.141,8294.856,4945.715,1.4767114910957764,0,elasticnet,plan_time
q01_p3,no_nestloop,no_mergejoin,11661.957,12287.425,625.4679999999989,0.05363319381129594,0,elasticnet,plan_time
q02_p2,default,no_hashjoin,3165.46,5007.324,1841.8639999999996,0.5818629835790057,0,elasticnet,plan_time
q03_p1,no_mergejoin,no_mergejoin,1234.521,1234.521,0.0,0.0,1,elasticnet,plan_time
q05_p2,no_nestloop,no_mergejoin,3152.242,3505.474,353.23199999999997,0.11205738645700425,0,elasticnet,plan_time
q06_p0,no_hashjoin,no_hashjoin,3038.813,3038.813,0.0,0.0,1,elasticnet,plan_time
q07_p1,no_nestloop,no_nestloop,5609.712,5609.712,0.0,0.0,1,elasticnet,plan_time
q08_p2,no_hashjoin,no_nestloop,2794.834,6391.806,3596.9719999999998,1.287007385769602,0,elasticnet,plan_time
q09_p1,no_nestloop,no_nestloop,9813.353,9813.353,0.0,0.0,1,elasticnet,plan_time
q11_p4,no_mergejoin,no_mergejoin,595.204,595.204,0.0,0.0,1,elasticnet,plan_time
q12_p3,no_mergejoin,no_mergejoin,2085.778,2085.778,0.0,0.0,1,elasticnet,plan_time
q14_p2,no_nestloop,no_hashjoin,2670.408,3469.28,798.8720000000003,0.2991572823328872,0,elasticnet,plan_time
q16_p3,no_nestloop,no_hashjoin,1427.093,2488.674,1061.581,0.7438765378289991,0,elasticnet,plan_time
q17_p3,no_hashjoin,no_hashjoin,821.265,821.265,0.0,0.0,1,elasticnet,plan_time
q21_p4,no_hashjoin,no_nestloop,19158.111,20578.87,1420.7589999999982,0.07415966010427644,0,elasticnet,plan_time
ds_q03_promo_effect,no_nestloop,no_mergejoin,389.256,613.607,224.351,0.5763584890149414,0,elasticnet,plan_time
ds_q05_returns_filter,no_nestloop,no_mergejoin,163.456,196.199,32.74300000000002,0.20031690485512943,0,elasticnet,plan_time
ds_q08_addr_filter,no_mergejoin,no_mergejoin,39.483,39.483,0.0,0.0,1,elasticnet,plan_time
ds_q15_returns_ratio,no_mergejoin,no_mergejoin,643.784,643.784,0.0,0.0,1,elasticnet,plan_time
q01,no_nestloop,no_hashjoin,6900.803,11191.817,4291.013999999999,0.6218137222581197,0,elasticnet,plan_time
q05,no_nestloop,default,2887.231,8827.081,5939.85,2.057282565890987,0,elasticnet,plan_time
q06,no_nestloop,no_mergejoin,1737.52,1959.172,221.65200000000004,0.12756802799392242,0,elasticnet,plan_time
q10,default,no_nestloop,1318.8,2518.974,1200.1740000000002,0.9100500454959055,0,elasticnet,plan_time
q14,no_mergejoin,no_mergejoin,1504.265,1504.265,0.0,0.0,1,elasticnet,plan_time
q15,no_mergejoin,no_hashjoin,2113.783,2518.908,405.125,0.19165874642761338,0,elasticnet,plan_time
q01_p4,default,no_hashjoin,7707.074,11899.903,4192.829000000001,0.5440234517016447,0,elasticnet,plan_time
q03_p0,no_mergejoin,no_nestloop,1944.902,5589.845,3644.943,1.8741011115213002,0,elasticnet,plan_time
q03_p2,default,no_nestloop,1513.628,3760.127,2246.499,1.4841817143974612,0,elasticnet,plan_time
q03_p4,no_mergejoin,no_nestloop,1153.93,1581.882,427.952,0.37086478382570864,0,elasticnet,plan_time
q06_p4,no_nestloop,no_nestloop,1983.072,1983.072,0.0,0.0,1,elasticnet,plan_time
q07_p2,no_nestloop,no_nestloop,8066.19,8066.19,0.0,0.0,1,elasticnet,plan_time
q09_p0,no_nestloop,no_nestloop,16162.56,16162.56,0.0,0.0,1,elasticnet,plan_time
q11_p3,no_mergejoin,no_mergejoin,562.144,562.144,0.0,0.0,1,elasticnet,plan_time
q12_p2,no_nestloop,no_mergejoin,1854.457,2164.549,310.09199999999987,0.16721444606156943,0,elasticnet,plan_time
q15_p1,default,no_mergejoin,2973.557,3814.434,840.8770000000004,0.28278489364757453,0,elasticnet,plan_time
q15_p4,no_hashjoin,default,3612.135,3928.715,316.5799999999999,0.08764345740123214,0,elasticnet,plan_time
q17_p2,no_hashjoin,no_hashjoin,730.087,730.087,0.0,0.0,1,elasticnet,plan_time
q17_p4,no_hashjoin,no_hashjoin,664.182,664.182,0.0,0.0,1,elasticnet,plan_time
q20_p0,no_hashjoin,no_mergejoin,3627.978,4085.213,457.2350000000001,0.12603025707432636,0,elasticnet,plan_time
q20_p1,no_mergejoin,no_nestloop,2129.206,278747.214,276618.008,129.91603818512627,0,elasticnet,plan_time
q20_p2,no_hashjoin,no_mergejoin,3476.229,3548.939,72.71000000000004,0.020916343543535332,0,elasticnet,plan_time
q21_p3,no_nestloop,no_mergejoin,11808.777,17104.211,5295.433999999999,0.4484320433860338,0,elasticnet,plan_time
ds_q02_topk_revenue,no_mergejoin,no_mergejoin,543.457,543.457,0.0,0.0,1,elasticnet,plan_time
ds_q06_web_vs_store,default,no_mergejoin,696.566,852.859,156.293,0.2243764409976945,0,elasticnet,plan_time
ds_q07_yearly_trend,no_mergejoin,no_nestloop,572.578,616.613,44.03500000000008,0.07690655246970723,0,elasticnet,plan_time
ds_q16_web_returns,no_mergejoin,no_mergejoin,35.959,35.959,0.0,0.0,1,elasticnet,plan_time
q02,no_mergejoin,no_hashjoin,3199.538,4302.342,1102.8039999999996,0.3446760125993189,0,elasticnet,plan_time
q07,no_nestloop,no_nestloop,2402.029,2402.029,0.0,0.0,1,elasticnet,plan_time
q09,no_nestloop,no_mergejoin,9471.806,19454.599,9982.792999999998,1.053948212199447,0,elasticnet,plan_time
q17,no_hashjoin,no_hashjoin,939.65,939.65,0.0,0.0,1,elasticnet,plan_time
q18,default,no_hashjoin,13888.445,14970.42,1081.9750000000004,0.0779046898338871,0,elasticnet,plan_time
q20,no_hashjoin,no_mergejoin,4427.324,4679.932,252.60800000000017,0.05705658768140753,0,elasticnet,plan_time
q01_p2,no_hashjoin,default,9512.992,9565.353,52.36099999999897,0.0055041568415068465,0,elasticnet,plan_time
q03_p3,no_mergejoin,no_mergejoin,1371.854,1371.854,0.0,0.0,1,elasticnet,plan_time
q04_p2,no_hashjoin,no_mergejoin,693.738,797.277,103.53899999999999,0.14924798699220743,0,elasticnet,plan_time
q05_p0,no_nestloop,no_mergejoin,2611.541,4610.027,1998.4859999999999,0.7652516272959144,0,elasticnet,plan_time
q05_p1,no_nestloop,no_mergejoin,2614.839,3473.214,858.375,0.32827068894107825,0,elasticnet,plan_time
q06_p3,no_mergejoin,no_mergejoin,2669.903,2669.903,0.0,0.0,1,elasticnet,plan_time
q07_p3,no_nestloop,no_nestloop,7456.51,7456.51,0.0,0.0,1,elasticnet,plan_time
q09_p3,no_nestloop,no_nestloop,3600.447,3600.447,0.0,0.0,1,elasticnet,plan_time
q09_p4,default,default,8298.719,8298.719,0.0,0.0,1,elasticnet,plan_time
q11_p2,no_hashjoin,default,843.429,1218.799,375.37,0.4450522806306163,0,elasticnet,plan_time
q12_p1,no_nestloop,no_mergejoin,1816.0,2447.656,631.656,0.3478281938325991,0,elasticnet,plan_time
q14_p4,no_hashjoin,no_mergejoin,2474.995,2967.284,492.2890000000002,0.19890504829302702,0,elasticnet,plan_time
q15_p0,no_nestloop,no_mergejoin,2830.03,5665.229,2835.199,1.00182648240478,0,elasticnet,plan_time
q15_p3,default,no_mergejoin,4889.391,5676.261,786.8700000000008,0.16093415314913462,0,elasticnet,plan_time
q19_p1,no_mergejoin,no_hashjoin,371.417,454.037,82.62,0.22244539156796805,0,elasticnet,plan_time
q20_p3,no_hashjoin,no_mergejoin,10269.854,13299.016,3029.1620000000003,0.2949566761124356,0,elasticnet,plan_time
q21_p2,no_nestloop,no_nestloop,9402.375,9402.375,0.0,0.0,1,elasticnet,plan_time
ds_q01_filter_agg,no_mergejoin,no_nestloop,537.585,1482.016,944.431,1.7568031102058277,0,elasticnet,plan_time
ds_q12_catalog_topk,no_nestloop,no_nestloop,356.789,356.789,0.0,0.0,1,elasticnet,plan_time
ds_q14_state_revenue,default,no_mergejoin,495.792,802.114,306.32200000000006,0.6178437731952111,0,elasticnet,plan_time
ds_q20_demographic,no_mergejoin,no_mergejoin,726.447,726.447,0.0,0.0,1,elasticnet,plan_time
q08,no_hashjoin,no_nestloop,1382.048,2374.629,992.5809999999999,0.7181957500752505,0,elasticnet,plan_time
q01_p1,default,no_mergejoin,9892.378,10802.619,910.241,0.09201437712954363,0,elasticnet,plan_time
q02_p0,no_mergejoin,no_hashjoin,3313.199,3964.82,651.6210000000001,0.1966742716027623,0,elasticnet,plan_time
q02_p3,no_hashjoin,no_hashjoin,3155.964,3155.964,0.0,0.0,1,elasticnet,plan_time
q04_p1,default,no_mergejoin,616.709,781.058,164.34900000000005,0.2664935974665523,0,elasticnet,plan_time
q04_p3,default,no_mergejoin,990.862,1103.474,112.61199999999997,0.11365053862192709,0,elasticnet,plan_time
q05_p4,no_nestloop,default,5488.744,7116.569,1627.8250000000007,0.29657513631533927,0,elasticnet,plan_time
q06_p1,no_mergejoin,no_hashjoin,2169.062,2672.595,503.5329999999999,0.23214320291443946,0,elasticnet,plan_time
q07_p0,no_nestloop,no_nestloop,2952.799,2952.799,0.0,0.0,1,elasticnet,plan_time
q08_p1,default,no_nestloop,2058.638,5506.494,3447.8559999999998,1.6748238398397386,0,elasticnet,plan_time
q08_p4,no_mergejoin,no_nestloop,2379.517,5048.417,2668.9000000000005,1.1216141763223382,0,elasticnet,plan_time
q09_p2,no_nestloop,no_nestloop,7339.487,7339.487,0.0,0.0,1,elasticnet,plan_time
q11_p1,no_hashjoin,no_mergejoin,834.804,854.796,19.992000000000075,0.02394813632900661,0,elasticnet,plan_time
q12_p0,no_nestloop,no_mergejoin,3516.724,4893.417,1376.6930000000002,0.3914703001998452,0,elasticnet,plan_time
q14_p1,no_nestloop,no_nestloop,2195.13,2195.13,0.0,0.0,1,elasticnet,plan_time
q15_p2,default,no_nestloop,4505.763,5383.88,878.1170000000002,0.1948875251538973,0,elasticnet,plan_time
q16_p1,no_hashjoin,no_hashjoin,1923.553,1923.553,0.0,0.0,1,elasticnet,plan_time
q16_p4,no_mergejoin,no_hashjoin,1783.659,1946.083,162.42399999999998,0.09106224900611615,0,elasticnet,plan_time
q17_p1,no_hashjoin,no_hashjoin,2053.23,2053.23,0.0,0.0,1,elasticnet,plan_time
q19_p2,default,no_mergejoin,231.761,298.061,66.29999999999998,0.2860705640724712,0,elasticnet,plan_time
q19_p4,no_hashjoin,default,264.754,413.238,148.48399999999998,0.560837607741526,0,elasticnet,plan_time
q20_p4,no_hashjoin,no_mergejoin,17808.234,22436.179,4627.945,0.2598766952410889,0,elasticnet,plan_time
q21_p1,no_nestloop,no_nestloop,10391.969,10391.969,0.0,0.0,1,elasticnet,plan_time
ds_q10_window_topk,no_nestloop,no_mergejoin,1763.773,1774.157,10.384000000000015,0.0058873789314157765,0,elasticnet,plan_time
ds_q11_inventory_check,no_nestloop,no_mergejoin,343.882,423.518,79.63599999999997,0.23157943713250462,0,elasticnet,plan_time
ds_q17_dow_pattern,no_mergejoin,no_mergejoin,571.268,571.268,0.0,0.0,1,elasticnet,plan_time
q12,no_nestloop,no_hashjoin,3102.1,3556.871,454.7710000000002,0.14660101221753008,0,elasticnet,post_mortem
q22,no_hashjoin,no_hashjoin,345.909,345.909,0.0,0.0,1,elasticnet,post_mortem
q02_p1,default,default,4831.789,4831.789,0.0,0.0,1,elasticnet,post_mortem
q02_p4,no_hashjoin,default,1809.446,1973.717,164.27100000000019,0.0907852458708358,0,elasticnet,post_mortem
q04_p0,default,default,698.777,698.777,0.0,0.0,1,elasticnet,post_mortem
q04_p4,no_hashjoin,no_hashjoin,872.911,872.911,0.0,0.0,1,elasticnet,post_mortem
q05_p3,default,no_nestloop,4461.936,4531.435,69.4990000000007,0.015575974195954467,0,elasticnet,post_mortem
q06_p2,no_mergejoin,no_mergejoin,2665.156,2665.156,0.0,0.0,1,elasticnet,post_mortem
q07_p4,no_nestloop,no_nestloop,1892.741,1892.741,0.0,0.0,1,elasticnet,post_mortem
q08_p0,no_hashjoin,default,1937.078,2318.738,381.65999999999985,0.19702872057810783,0,elasticnet,post_mortem
q08_p3,no_mergejoin,no_mergejoin,3685.784,3685.784,0.0,0.0,1,elasticnet,post_mortem
q11_p0,no_mergejoin,no_mergejoin,816.264,816.264,0.0,0.0,1,elasticnet,post_mortem
q12_p4,default,no_hashjoin,2249.037,3823.712,1574.6750000000002,0.7001552219905676,0,elasticnet,post_mortem
q14_p0,default,no_hashjoin,2971.513,3770.611,799.098,0.2689195706025853,0,elasticnet,post_mortem
q14_p3,no_nestloop,no_hashjoin,3418.002,5657.868,2239.8660000000004,0.6553144205298886,0,elasticnet,post_mortem
q16_p0,no_mergejoin,no_mergejoin,1724.904,1724.904,0.0,0.0,1,elasticnet,post_mortem
q16_p2,no_mergejoin,no_mergejoin,1893.313,1893.313,0.0,0.0,1,elasticnet,post_mortem
q17_p0,no_hashjoin,no_hashjoin,1729.994,1729.994,0.0,0.0,1,elasticnet,post_mortem
q19_p0,default,no_mergejoin,435.11,498.459,63.34899999999999,0.14559306841948016,0,elasticnet,post_mortem
q19_p3,default,no_hashjoin,392.595,404.667,12.071999999999946,0.030749245405570447,0,elasticnet,post_mortem
q21_p0,no_nestloop,no_nestloop,9580.423,9580.423,0.0,0.0,1,elasticnet,post_mortem
ds_q04_customer_topk,no_mergejoin,default,577.718,704.859,127.14100000000008,0.2200745000155786,0,elasticnet,post_mortem
ds_q09_avg_basket,no_mergejoin,no_mergejoin,420.93,420.93,0.0,0.0,1,elasticnet,post_mortem
ds_q13_high_quantity,default,default,350.115,350.115,0.0,0.0,1,elasticnet,post_mortem
ds_q18_brand_topk,default,default,662.842,662.842,0.0,0.0,1,elasticnet,post_mortem
ds_q19_self_join,no_mergejoin,default,0.106,5.488,5.382000000000001,50.773584905660385,0,elasticnet,post_mortem
q03,default,no_mergejoin,1640.223,2101.658,461.43499999999995,0.28132455160060554,0,elasticnet,post_mortem
q04,default,default,1216.968,1216.968,0.0,0.0,1,elasticnet,post_mortem
q11,no_mergejoin,no_mergejoin,308.811,308.811,0.0,0.0,1,elasticnet,post_mortem
q13,no_mergejoin,no_mergejoin,2595.487,2595.487,0.0,0.0,1,elasticnet,post_mortem
q16,no_mergejoin,no_mergejoin,1106.188,1106.188,0.0,0.0,1,elasticnet,post_mortem
q19,no_hashjoin,no_mergejoin,198.599,215.468,16.869,0.08494000473315566,0,elasticnet,post_mortem
q21,no_nestloop,no_mergejoin,10367.542,13055.611,2688.0690000000013,0.2592773677695255,0,elasticnet,post_mortem
q01_p0,default,default,3349.141,3349.141,0.0,0.0,1,elasticnet,post_mortem
q01_p3,no_nestloop,no_nestloop,11661.957,11661.957,0.0,0.0,1,elasticnet,post_mortem
q02_p2,default,default,3165.46,3165.46,0.0,0.0,1,elasticnet,post_mortem
q03_p1,no_mergejoin,no_mergejoin,1234.521,1234.521,0.0,0.0,1,elasticnet,post_mortem
q05_p2,no_nestloop,no_nestloop,3152.242,3152.242,0.0,0.0,1,elasticnet,post_mortem
q06_p0,no_hashjoin,no_hashjoin,3038.813,3038.813,0.0,0.0,1,elasticnet,post_mortem
q07_p1,no_nestloop,no_nestloop,5609.712,5609.712,0.0,0.0,1,elasticnet,post_mortem
q08_p2,no_hashjoin,no_mergejoin,2794.834,3521.968,727.134,0.2601707292812383,0,elasticnet,post_mortem
q09_p1,no_nestloop,no_mergejoin,9813.353,17515.704,7702.351000000002,0.7848847381725699,0,elasticnet,post_mortem
q11_p4,no_mergejoin,no_mergejoin,595.204,595.204,0.0,0.0,1,elasticnet,post_mortem
q12_p3,no_mergejoin,no_hashjoin,2085.778,2231.47,145.692,0.06985019498719414,0,elasticnet,post_mortem
q14_p2,no_nestloop,no_hashjoin,2670.408,3469.28,798.8720000000003,0.2991572823328872,0,elasticnet,post_mortem
q16_p3,no_nestloop,no_nestloop,1427.093,1427.093,0.0,0.0,1,elasticnet,post_mortem
q17_p3,no_hashjoin,no_hashjoin,821.265,821.265,0.0,0.0,1,elasticnet,post_mortem
q21_p4,no_hashjoin,default,19158.111,19462.346,304.2350000000006,0.015880219088405978,0,elasticnet,post_mortem
ds_q03_promo_effect,no_nestloop,no_nestloop,389.256,389.256,0.0,0.0,1,elasticnet,post_mortem
ds_q05_returns_filter,no_nestloop,no_nestloop,163.456,163.456,0.0,0.0,1,elasticnet,post_mortem
ds_q08_addr_filter,no_mergejoin,no_mergejoin,39.483,39.483,0.0,0.0,1,elasticnet,post_mortem
ds_q15_returns_ratio,no_mergejoin,no_mergejoin,643.784,643.784,0.0,0.0,1,elasticnet,post_mortem
q01,no_nestloop,no_nestloop,6900.803,6900.803,0.0,0.0,1,elasticnet,post_mortem
q05,no_nestloop,no_nestloop,2887.231,2887.231,0.0,0.0,1,elasticnet,post_mortem
q06,no_nestloop,no_nestloop,1737.52,1737.52,0.0,0.0,1,elasticnet,post_mortem
q10,default,no_hashjoin,1318.8,4160.12,2841.3199999999997,2.1544737640279044,0,elasticnet,post_mortem
q14,no_mergejoin,no_hashjoin,1504.265,1806.03,301.7649999999999,0.20060627615479976,0,elasticnet,post_mortem
q15,no_mergejoin,no_mergejoin,2113.783,2113.783,0.0,0.0,1,elasticnet,post_mortem
q01_p4,default,default,7707.074,7707.074,0.0,0.0,1,elasticnet,post_mortem
q03_p0,no_mergejoin,no_mergejoin,1944.902,1944.902,0.0,0.0,1,elasticnet,post_mortem
q03_p2,default,default,1513.628,1513.628,0.0,0.0,1,elasticnet,post_mortem
q03_p4,no_mergejoin,no_mergejoin,1153.93,1153.93,0.0,0.0,1,elasticnet,post_mortem
q06_p4,no_nestloop,no_nestloop,1983.072,1983.072,0.0,0.0,1,elasticnet,post_mortem
q07_p2,no_nestloop,no_nestloop,8066.19,8066.19,0.0,0.0,1,elasticnet,post_mortem
q09_p0,no_nestloop,no_nestloop,16162.56,16162.56,0.0,0.0,1,elasticnet,post_mortem
q11_p3,no_mergejoin,no_mergejoin,562.144,562.144,0.0,0.0,1,elasticnet,post_mortem
q12_p2,no_nestloop,no_hashjoin,1854.457,2364.648,510.19100000000003,0.2751161121557415,0,elasticnet,post_mortem
q15_p1,default,default,2973.557,2973.557,0.0,0.0,1,elasticnet,post_mortem
q15_p4,no_hashjoin,no_hashjoin,3612.135,3612.135,0.0,0.0,1,elasticnet,post_mortem
q17_p2,no_hashjoin,no_hashjoin,730.087,730.087,0.0,0.0,1,elasticnet,post_mortem
q17_p4,no_hashjoin,no_hashjoin,664.182,664.182,0.0,0.0,1,elasticnet,post_mortem
q20_p0,no_hashjoin,no_mergejoin,3627.978,4085.213,457.2350000000001,0.12603025707432636,0,elasticnet,post_mortem
q20_p1,no_mergejoin,no_mergejoin,2129.206,2129.206,0.0,0.0,1,elasticnet,post_mortem
q20_p2,no_hashjoin,no_mergejoin,3476.229,3548.939,72.71000000000004,0.020916343543535332,0,elasticnet,post_mortem
q21_p3,no_nestloop,no_mergejoin,11808.777,17104.211,5295.433999999999,0.4484320433860338,0,elasticnet,post_mortem
ds_q02_topk_revenue,no_mergejoin,no_mergejoin,543.457,543.457,0.0,0.0,1,elasticnet,post_mortem
ds_q06_web_vs_store,default,default,696.566,696.566,0.0,0.0,1,elasticnet,post_mortem
ds_q07_yearly_trend,no_mergejoin,no_mergejoin,572.578,572.578,0.0,0.0,1,elasticnet,post_mortem
ds_q16_web_returns,no_mergejoin,no_mergejoin,35.959,35.959,0.0,0.0,1,elasticnet,post_mortem
q02,no_mergejoin,no_mergejoin,3199.538,3199.538,0.0,0.0,1,elasticnet,post_mortem
q07,no_nestloop,no_nestloop,2402.029,2402.029,0.0,0.0,1,elasticnet,post_mortem
q09,no_nestloop,no_nestloop,9471.806,9471.806,0.0,0.0,1,elasticnet,post_mortem
q17,no_hashjoin,no_hashjoin,939.65,939.65,0.0,0.0,1,elasticnet,post_mortem
q18,default,no_mergejoin,13888.445,16967.045,3078.5999999999985,0.22166628445445102,0,elasticnet,post_mortem
q20,no_hashjoin,no_mergejoin,4427.324,4679.932,252.60800000000017,0.05705658768140753,0,elasticnet,post_mortem
q01_p2,no_hashjoin,no_hashjoin,9512.992,9512.992,0.0,0.0,1,elasticnet,post_mortem
q03_p3,no_mergejoin,no_mergejoin,1371.854,1371.854,0.0,0.0,1,elasticnet,post_mortem
q04_p2,no_hashjoin,no_hashjoin,693.738,693.738,0.0,0.0,1,elasticnet,post_mortem
q05_p0,no_nestloop,no_nestloop,2611.541,2611.541,0.0,0.0,1,elasticnet,post_mortem
q05_p1,no_nestloop,no_mergejoin,2614.839,3473.214,858.375,0.32827068894107825,0,elasticnet,post_mortem
q06_p3,no_mergejoin,no_mergejoin,2669.903,2669.903,0.0,0.0,1,elasticnet,post_mortem
q07_p3,no_nestloop,no_nestloop,7456.51,7456.51,0.0,0.0,1,elasticnet,post_mortem
q09_p3,no_nestloop,no_nestloop,3600.447,3600.447,0.0,0.0,1,elasticnet,post_mortem
q09_p4,default,default,8298.719,8298.719,0.0,0.0,1,elasticnet,post_mortem
q11_p2,no_hashjoin,no_hashjoin,843.429,843.429,0.0,0.0,1,elasticnet,post_mortem
q12_p1,no_nestloop,no_hashjoin,1816.0,3209.493,1393.493,0.767341960352423,0,elasticnet,post_mortem
q14_p4,no_hashjoin,no_hashjoin,2474.995,2474.995,0.0,0.0,1,elasticnet,post_mortem
q15_p0,no_nestloop,default,2830.03,4191.151,1361.1209999999996,0.4809563856213537,0,elasticnet,post_mortem
q15_p3,default,default,4889.391,4889.391,0.0,0.0,1,elasticnet,post_mortem
q19_p1,no_mergejoin,no_mergejoin,371.417,371.417,0.0,0.0,1,elasticnet,post_mortem
